Date,Open,High,Low,Close,Volume,Adj Close
2002-02-04,22.460001,23.59,21.200005,23.420004,8362200,19.384596
2002-01-28,22.600002,22.600002,20.02,22.450001,10040400,18.58173
2002-01-22,21.400005,21.910006,20.799999,21.780001,6636600,18.027176
2002-01-14,21.560003,21.799997,20.50,21.200005,6548100,17.547115
2002-01-07,22.950006,23.60,21.600006,21.870005,8268500,18.101671
2001-12-31,20.950001,22.750004,20.549999,22.700003,9613600,18.788654
2001-12-24,20.950001,21.150003,20.439999,20.950001,5172500,17.340189
2001-12-17,21.250004,21.290005,20.410006,20.680004,9528700,17.116714
2001-12-10,22.00,22.650003,20.370005,20.969997,8510200,17.356741
2001-12-03,20.470005,22.900005,19.500002,22.35,9827600,18.49896
2001-11-26,21.150003,21.500006,19.750004,20.470005,6646100,16.764999
2001-11-19,21.250004,21.910006,20.410006,21.000002,9670000,17.19907
2001-11-12,19.00,21.350004,18.200005,20.759998,14330200,17.002504
2001-11-05,19.25,19.550003,18.050003,18.949999,9667300,15.520109
2001-10-29,18.699997,19.10,18.009998,18.870005,6446700,15.454594
2001-10-22,18.260002,19.390003,18.000002,18.710003,7182500,15.323553
2001-10-15,19.070004,19.900005,17.809999,18.489998,6965700,15.143368
2001-10-08,19.199999,20.49,18.410004,19.610001,8301500,16.060654
2001-10-01,18.620003,20.23,18.019999,19.199999,10639900,15.724861
2001-09-24,18.000002,18.799997,17.129999,18.620003,15207600,15.249842
2001-09-10,23.50,23.990004,15.500005,17.869997,34895300,14.635585
2001-09-04,25.10,26.050007,23.149996,24.110003,6364500,19.746168
2001-08-27,26.800001,26.930006,24.420002,25.430006,3855800,20.827255
2001-08-20,25.700003,26.850002,25.500002,26.65,3743900,21.826435
2001-08-13,27.400005,27.589998,25.10,25.650003,5310700,21.007435
2001-08-06,26.700001,27.980003,26.620007,27.400005,5397500,22.440693
2001-07-30,27.27,27.500006,26.180002,26.60,7740800,21.785486
2001-07-23,27.000002,27.350004,26.030001,27.029997,5927800,22.137653
2001-07-16,28.190004,28.619999,26.769999,27.000002,5515800,22.113089
2001-07-09,27.710005,28.300001,26.809999,28.190004,6262200,23.087704
2001-07-02,28.889997,29.020002,27.27,27.710005,3812500,22.694582
2001-06-25,29.189999,29.189999,27.350004,28.889997,6217100,23.660999
2001-06-18,29.549999,30.289997,28.300001,29.189999,5654300,23.906702
2001-06-11,31.750004,31.750004,29.260006,29.700001,4249000,24.324396
2001-06-04,31.719999,32.409996,31.130003,31.850004,3715200,26.085257
2001-05-29,32.640003,32.850002,31.190004,31.719999,4681200,25.978781
2001-05-21,33.500008,34.800007,32.160007,32.640003,7251400,26.732267
2001-05-14,31.269999,33.250008,30.300005,32.599998,6614200,26.699503
2001-05-07,30.909998,31.700003,29.850002,31.269999,3757800,25.610229
2001-04-30,30.930004,31.850004,30.250004,30.909998,3787100,25.315388
2001-04-23,31.359999,31.970003,28.579998,30.930004,6534100,25.331772
2001-04-16,29.089998,32.000008,28.829998,31.359999,5340000,25.683939
2001-04-09,28.490004,29.640003,28.049999,29.089998,3927400,23.824802
2001-04-02,28.600002,28.970003,26.470005,28.490004,5421100,23.333405
2001-03-26,27.820004,29.759998,27.250004,28.600002,6009300,23.423494
2001-03-19,27.520002,28.230005,26.060003,27.820004,6471800,22.784672
2001-03-12,29.390001,29.390001,26.299997,27.520002,7062300,22.538969
2001-03-05,29.990004,30.400005,29.099997,29.719997,5284600,24.340773
2001-02-26,30.300005,31.400003,28.679996,29.990004,5014400,24.561909
2001-02-20,32.010006,32.099995,29.60,30.300005,5139600,24.815802
2001-02-12,31.950006,32.979996,30.749998,32.010006,5305400,26.216297
2001-02-05,30.749998,32.850002,29.809999,31.950006,7122800,26.167158
2001-01-29,29.570005,31.700003,29.570005,30.749998,5273200,25.184347
2001-01-22,31.312504,31.312504,29.3125,29.812504,7548100,24.416536
2001-01-16,31.812498,34.00,31.812498,32.6875,5690300,26.771166
2001-01-08,31.500004,31.875,29.3125,31.562506,5503700,25.849794
2001-01-02,28.4375,33.437504,27.625002,31.500004,8458000,25.798603
2000-12-26,26.750002,29.125002,26.750002,28.937502,5704900,23.699907
2000-12-18,29.375004,29.9375,26.000006,26.437508,6879600,21.652403
2000-12-11,30.937508,31.062504,28.250002,29.375004,6116500,24.058224
2000-12-04,29.874998,32.000008,29.062498,30.937508,4311900,25.337917
2000-11-27,29.750002,30.749998,27.875004,30.000004,5311500,24.40196
2000-11-20,30.187502,30.500006,28.500004,29.750002,4746800,24.19861
2000-11-13,31.312504,32.50,29.687498,30.187502,7066500,24.554472
2000-11-06,38.0625,38.125004,30.8125,31.687502,9737600,25.77457
2000-10-30,34.312504,38.25,33.812504,38.0625,4715200,30.959984
2000-10-23,36.375,36.812504,33.875004,34.312504,4311500,27.909744
2000-10-16,39.124996,39.124996,33.500008,36.375,6920500,29.587376
2000-10-09,40.687504,41.9375,38.0625,39.75,4861400,32.332592
2000-10-02,38.50,41.50,38.50,40.687504,4464200,33.095158
2000-09-25,37.4375,39.437508,37.312504,38.25,3484500,31.112495
2000-09-18,39.062504,39.062504,36.812504,37.4375,3404700,30.451611
2000-09-11,40.1875,40.1875,38.50,39.187504,3495800,31.875059
2000-09-05,39.000004,41.50,38.562504,40.25,3797800,32.739296
2000-08-28,38.125004,39.812504,37.624996,39.000004,3276700,31.722549
2000-08-21,39.124996,39.250008,37.4375,38.125004,3563200,31.010826
2000-08-14,40.624996,41.125004,38.75,39.124996,3061500,31.824219
2000-08-07,42.000004,42.125,39.5625,40.624996,4685900,33.044315
2000-07-31,38.000008,43.00,38.000008,42.437508,7315600,34.518608
2000-07-24,37.25,38.50,36.312496,37.875,3336600,30.807472
2000-07-17,37.4375,39.312496,35.375004,37.4375,4882500,30.451611
2000-07-10,38.000008,38.437496,36.000004,37.4375,4264300,30.451611
2000-07-03,38.6875,39.187504,36.500008,38.000008,4934400,30.909153
2000-06-26,39.625004,40.500004,37.750008,38.812504,4356500,31.570038
2000-06-19,41.187504,42.062504,39.375,39.625004,3465700,32.230923
2000-06-12,41.562504,42.250008,40.1875,41.187504,4123500,33.501858
2000-06-05,40.4375,42.000004,40.00,41.562504,3706100,33.806881
2000-05-30,40.624996,42.5625,40.25,40.4375,5567400,32.891808
2000-05-22,41.0625,41.50,38.187504,39.875004,4024800,32.434273
2000-05-15,40.812496,42.875004,39.75,41.0625,4556400,33.400181
2000-05-08,39.5625,41.75,39.5625,40.812496,3960800,33.196827
2000-05-01,43.625,43.875,39.250008,39.5625,7067800,32.18008
2000-04-24,41.437496,43.625,39.687504,43.625,6002200,35.484512
2000-04-17,38.75,42.50,37.062504,42.250008,6209500,34.366096
2000-04-10,41.000008,43.625,37.687504,38.875,6467900,31.620869
2000-04-03,41.25,41.9375,38.375004,41.000008,4796300,33.34935
2000-03-27,41.437496,42.50,39.75,41.25,5867700,33.552692
2000-03-20,37.687504,41.9375,37.687504,41.437496,11777100,33.705204
2000-03-13,35.125004,36.937496,33.000004,36.812504,6915800,29.943239
2000-03-06,36.500008,36.749996,34.624996,35.125004,6783700,28.570629
2000-02-28,32.000008,36.500008,32.000008,36.500008,8372200,29.689054
2000-02-22,35.437496,35.437496,30.999998,30.999998,9476700,25.215355
2000-02-14,37.375,37.375,35.312504,35.50,5603600,28.875652
2000-02-07,38.125004,39.000004,36.812504,37.875,6204800,30.807472
2000-01-31,36.437504,38.50,35.812504,38.125004,8350300,31.010826
2000-01-24,32.75,38.000008,32.375004,36.749996,13198900,29.892397
2000-01-18,33.5625,35.437496,32.6875,32.75,7539600,26.638805
2000-01-10,34.00,36.749996,33.312496,33.5625,16822300,27.29969
2000-01-03,29.249998,33.124996,28.750004,31.125006,11794400,25.317036
1999-12-27,29.125002,30.000004,28.562506,29.249998,4762900,23.791906
1999-12-20,28.250002,29.375004,27.875004,29.125002,6030700,23.690235
1999-12-13,27.875004,29.375004,27.312498,28.250002,9221300,22.978512
1999-12-06,28.250002,28.4375,27.124998,28.046875,9431700,22.81329
1999-11-29,27.875004,28.937502,27.500006,28.250002,8867800,22.978512
1999-11-22,26.750002,28.687502,26.50,27.562498,7369700,22.419298
1999-11-15,25.500002,27.187502,25.500002,26.750002,11006900,21.758413
1999-11-08,24.250004,26.062498,23.375004,25.062502,12063200,20.385805
1999-11-01,26.062498,29.000006,24.062506,24.312496,12336100,19.604939
1999-10-25,25.750004,27.875004,25.00,26.50,6235700,21.368881
1999-10-18,24.124998,26.062498,23.375004,26.062498,6284600,21.016092
1999-10-11,25.312504,25.687502,24.062506,24.124998,5328400,19.453745
1999-10-04,25.374996,26.125002,24.875004,25.312504,5503500,20.411318
1999-09-27,26.3125,27.250004,25.125006,25.374996,6755200,20.419388
1999-09-20,28.250002,28.500004,26.000006,26.3125,4353000,21.173801
1999-09-13,27.875004,28.374998,27.375,28.250002,4085200,22.732918
1999-09-07,27.937508,29.625006,27.749996,27.875004,5249100,22.431156
1999-08-30,29.125002,29.3125,27.187502,27.937508,4128200,22.481453
1999-08-23,29.874998,30.187502,28.937502,29.125002,5436400,23.437035
1999-08-16,27.562498,30.000004,27.562498,29.874998,9766900,24.040562
1999-08-09,25.500002,27.250004,25.187498,27.187502,5024700,21.877918
1999-08-02,27.562498,27.875004,25.500002,25.500002,5831500,20.519979
1999-07-26,26.9375,28.750004,26.9375,27.562498,8130800,22.179682
1999-07-19,28.00,28.187498,26.687498,26.812504,7881300,21.576157
1999-07-12,27.687504,28.374998,27.312498,28.00,10724600,22.53174
1999-07-06,28.312504,28.750004,27.312498,27.625002,11114200,22.229977
1999-06-28,29.687498,30.875006,28.125006,28.312504,8608500,22.783215
1999-06-21,30.562498,30.937508,29.375004,29.687498,4513600,23.889679
1999-06-14,28.875,30.625002,28.624998,30.500006,4733900,24.543509
1999-06-07,30.625002,31.250002,28.562506,28.875,5571600,23.235857
1999-06-01,29.125002,30.875006,28.624998,30.625002,6402100,24.644093
1999-05-24,29.562504,30.437504,28.937502,29.125002,5787000,23.437035
1999-05-17,29.375004,30.187502,28.812498,29.499998,6899700,23.738796
1999-05-10,30.000004,30.562498,28.500004,29.375004,8815100,23.638214
1999-05-03,31.625,31.625,29.562504,30.000004,7043000,24.141153
1999-04-26,34.562508,35.249996,30.124998,31.750004,9350500,25.549389
1999-04-19,33.375,35.000008,32.0625,34.500004,5288600,27.762327
1999-04-12,34.750008,36.000004,33.250008,33.375,6525900,26.857031
1999-04-05,31.500004,34.812496,30.500006,34.500004,9326000,27.762327
1999-03-29,32.9375,33.187504,30.999998,31.500004,7255500,25.348211
1999-03-22,35.000008,35.000008,32.625008,32.9375,6823200,26.504971
1999-03-15,36.062508,36.5625,34.500004,35.0625,5040400,28.21497
1999-03-08,35.9375,36.687504,34.125008,36.062508,6898100,29.019682
1999-03-01,35.187504,36.000004,34.0625,35.812504,4912800,28.818502
1999-02-22,34.125008,36.000004,34.0625,35.187504,5610500,28.315561
1999-02-16,35.437496,36.000004,34.00,34.125008,4427800,27.460564
1999-02-08,34.25,35.5625,33.312496,35.437496,6051100,28.516731
1999-02-01,33.250008,34.687504,32.812504,34.25,6478600,27.561148
1999-01-25,34.125008,35.375004,32.6875,33.000004,8597200,26.555269
1999-01-19,36.000004,36.937496,34.00,34.125008,6834400,27.460564
1999-01-11,33.062508,38.6875,33.062508,36.000004,13828700,28.969383
1999-01-04,30.000004,32.812504,29.249998,32.5625,9214800,26.203209
1998-12-28,30.562498,30.999998,29.562504,30.000004,5007000,24.141153
1998-12-21,30.8125,32.6875,29.9375,30.562498,5114000,24.593796
1998-12-14,31.500004,31.500004,30.062506,30.8125,5022300,24.794973
1998-12-07,31.374998,33.749996,30.875006,32.000008,5605300,25.750566
1998-11-30,31.875,33.124996,30.687504,31.374998,5792600,25.247618
1998-11-23,28.624998,32.125,28.624998,31.875,7020800,25.649973
1998-11-16,29.125002,29.812504,28.125006,28.500004,5757100,22.934095
1998-11-09,30.250004,30.625002,28.125006,29.125002,4883400,23.437035
1998-11-02,27.437502,30.625002,27.437502,30.250004,7596400,24.342331
1998-10-26,27.749996,28.00,25.750004,26.9375,4792400,21.676743
1998-10-19,25.500002,28.00,25.125006,27.749996,5170000,22.330563
1998-10-12,24.437502,26.000006,24.187502,25.500002,5317700,20.519979
1998-10-05,25.250002,26.000006,22.500002,23.687498,5954200,19.061449
1998-09-28,25.812496,26.562504,24.500006,25.250002,5264600,20.277166
1998-09-21,25.374996,27.124998,24.875004,25.624998,6119300,20.57831
1998-09-14,25.250002,26.000006,23.874996,25.562506,11848300,20.528124
1998-09-08,28.250002,30.187502,25.750004,25.812496,8274100,20.728882
1998-08-31,30.625002,31.875,26.000006,28.250002,10061500,22.686335
1998-08-24,33.250008,34.687504,30.062506,30.625002,5549000,24.593592
1998-08-17,31.750004,33.875004,31.125006,33.250008,4825300,26.701618
1998-08-10,33.375,33.625004,31.250002,31.750004,5922700,25.497032
1998-08-03,34.500004,35.187504,32.249996,33.375,6054800,26.801994
1998-07-27,36.687504,36.687504,34.00,34.4375,4767500,27.655241
1998-07-20,39.375,39.75,36.000004,36.812504,6088400,29.562502
1998-07-13,38.375004,40.312504,38.0625,39.375,10560400,31.576777
1998-07-06,106.312485,111.437492,36.500008,38.125004,11075800,30.574343
1998-06-29,111.875,113.75,105.0625,106.437508,12593200,28.452517
1998-06-22,107.5625,113.9375,104.500008,110.500015,7748700,29.53849
1998-06-15,115.000015,116.25,106.875015,107.5625,9169200,28.753244
1998-06-08,114.687515,119.687492,113.250015,115.062492,5575700,30.758118
1998-06-01,113.250015,114.937508,108.062485,114.687515,5442300,30.657879
1998-05-26,116.312508,116.750015,110.687492,113.250015,4990700,30.273613
1998-05-18,110.625008,116.750015,109.062523,116.312508,6555400,31.092268
1998-05-11,119.625008,121.250015,110.562492,110.625008,6882300,29.571903
1998-05-04,126.312515,128.375,118.875008,119.500015,5765200,31.944342
1998-04-27,121.437492,125.687508,119.249992,125.687508,5669800,33.598358
1998-04-20,113.437485,127.625015,113.437485,122.125015,11440300,32.646046
1998-04-13,109.062523,114.8125,108.937485,113.375008,4546900,30.307024
1998-04-06,110.937508,111.1875,105.687515,109.062523,3145700,29.154224
1998-03-30,107.25,110.937508,104.9375,110.937508,4026300,29.612206
1998-03-23,105.749992,108.187523,102.75,107.25,5188200,28.627909
1998-03-16,106.187492,110.00,105.375008,107.000008,3725100,28.56118
1998-03-09,105.625,107.875008,104.375008,106.000015,3285600,28.294256
1998-03-02,111.937515,111.937515,104.687508,105.625,5842100,28.194153
1998-02-23,114.375008,115.749992,109.000008,111.937515,4572600,29.879133
1998-02-17,111.75,115.50,111.75,114.375008,4018700,30.529766
1998-02-09,108.5625,111.625008,106.50,111.437492,3408100,29.745665
1998-02-02,106.875015,109.374992,106.749992,108.5625,3810300,28.978252
1998-01-26,98.624992,108.374992,97.000015,106.875015,6357500,28.527817
1998-01-20,96.749992,99.750015,96.312492,98.624992,3964600,26.325663
1998-01-12,96.000015,97.125008,93.562492,96.125008,4433500,25.65835
1998-01-05,99.625015,100.750008,96.000015,96.000015,5785200,25.624987
1997-12-29,95.50,100.25,95.50,99.625015,3865300,26.556938
1997-12-22,95.812508,98.499985,94.812508,95.0625,2470800,25.340714
1997-12-15,94.1875,97.8125,93.249985,95.812508,5005600,25.540642
1997-12-08,93.999992,95.312492,92.062508,93.625008,3474400,24.957521
1997-12-01,94.937508,97.937492,92.999992,93.999992,4887000,25.057482
1997-11-24,94.1875,95.375008,92.562492,94.937508,4264000,25.307394
1997-11-17,87.875015,94.75,87.749985,94.75,6237700,25.25741
1997-11-10,86.312492,87.50,83.062508,86.687508,3511000,23.1082
1997-11-03,83.187508,87.50,83.187508,86.312492,3965400,23.008234
1997-10-27,82.374985,83.750008,75.00,82.374985,5372400,21.958616
1997-10-20,82.625008,84.875,81.625015,82.374985,3986600,21.958616
1997-10-13,84.124985,87.8125,81.312508,82.625008,4110800,22.025265
1997-10-06,84.375015,85.437492,82.750008,83.687485,3125500,22.274422
1997-09-29,79.50,85.812508,79.125008,84.375015,4407100,22.457415
1997-09-22,79.9375,80.187492,78.250008,79.50,3037100,21.159872
1997-09-15,77.125015,80.25,76.75,79.9375,3826300,21.276318
1997-09-08,78.187492,79.187485,74.437492,77.125015,3865000,20.52774
1997-09-02,76.999985,80.125008,76.999985,78.187492,3632700,20.810534
1997-08-25,78.125008,79.062492,76.812508,76.812508,3233700,20.444565
1997-08-18,76.625,80.624992,75.999992,78.125008,4812400,20.793901
1997-08-11,79.187485,80.375,76.500008,76.625,4959800,20.394657
1997-08-04,80.562508,81.374992,78.125008,79.187485,3707300,21.076693
1997-07-28,79.000015,81.6875,79.000015,80.562508,4103600,21.442671
1997-07-21,75.875,79.624992,73.812485,79.000015,5866400,21.026794
1997-07-14,76.437492,79.50,75.250015,75.875,6084600,20.195034
1997-07-07,77.250008,78.499992,75.062508,76.437492,7278100,20.344749
1997-06-30,79.9375,80.437508,76.437492,77.250008,7110300,20.526245
1997-06-23,82.249992,83.156265,79.875015,79.9375,4340300,21.240343
1997-06-16,83.500015,84.375015,81.374992,82.249992,4431300,21.854801
1997-06-09,81.374992,84.00,80.875008,83.500015,4360300,22.186947
1997-06-02,81.875008,82.374985,79.875015,81.374992,2955200,21.622303
1997-05-27,83.249985,84.124985,80.125008,81.875008,2942000,21.755161
1997-05-19,80.875008,83.750008,80.750015,83.249985,2871700,22.12051
1997-05-12,82.374985,85.124992,80.875008,80.875008,3902700,21.48945
1997-05-05,80.375,82.374985,79.750015,82.249992,4118600,21.854801
1997-04-28,77.375008,82.500015,77.250008,80.375,4785300,21.356592
1997-04-21,76.75,79.875015,76.250015,77.375008,5065200,20.559458
1997-04-14,72.125,76.999985,70.375,76.75,4037600,20.393387
1997-04-07,73.750008,75.124992,72.374992,72.374992,3131800,19.230896
1997-03-31,73.999992,73.999992,71.000008,73.750008,4131300,19.561241
1997-03-24,73.999992,75.625008,73.249992,75.00,3705400,19.892784
1997-03-17,74.750008,76.500008,73.750008,73.999992,3254700,19.627548
1997-03-10,75.999992,77.625,73.249992,74.750008,3346400,19.826477
1997-03-03,74.249985,76.375008,71.750015,75.999992,4593600,20.15802
1997-02-24,75.375015,76.874992,73.500015,74.249985,3378300,19.693855
1997-02-18,78.000015,78.000015,74.500015,75.375015,3663300,19.992252
1997-02-10,75.625008,79.250008,74.625008,78.125008,4922800,20.721655
1997-02-03,72.875008,75.375015,72.000008,75.00,4098200,19.892784
1997-01-27,71.25,74.750008,70.624992,72.875008,5277700,19.329159
1997-01-20,70.250008,71.624985,69.25,71.25,5493900,18.898146
1997-01-13,67.874992,70.125008,67.874992,70.000015,4982200,18.566603
1997-01-06,69.25,69.749985,66.375015,67.874992,4068000,18.00297
1996-12-30,71.25,71.624985,66.75,69.25,4590800,18.338337
1996-12-23,72.374992,72.374992,70.875015,71.25,1713100,18.867964
1996-12-16,70.250008,73.750008,68.874985,72.374992,5437700,19.165876
1996-12-09,71.499992,73.750008,69.375,70.250008,4518700,18.603151
1996-12-02,73.875,74.500015,69.499992,71.499992,4378000,18.934164
1996-11-25,72.125,77.250008,71.499992,73.875,7046800,19.563099
1996-11-18,72.000008,73.374985,70.624992,72.125,3894700,19.099676
1996-11-11,68.50,73.00,68.50,72.25,5648400,19.132776
1996-11-04,65.500015,69.000015,65.375015,68.50,3770500,18.139727
1996-10-28,66.250015,66.937508,65.124992,65.500015,2660800,17.345289
1996-10-21,64.999992,66.75,64.875,66.250015,3310000,17.5439
1996-10-14,64.124992,65.875,63.499989,64.999992,2855200,17.212877
1996-10-07,64.124992,64.374985,62.750011,64.00,2273500,16.948065
1996-09-30,63.000004,64.75,62.499992,64.124992,3470000,16.951809
1996-09-23,63.125,63.750008,61.624992,63.000004,2879500,16.654411
1996-09-16,60.749985,63.499989,59.874989,63.125,5145800,16.687454
1996-09-09,57.124992,61.125008,57.124992,60.749985,4397900,16.059607
1996-09-03,56.999996,57.250015,55.625008,56.999996,2958100,15.068274
1996-08-26,58.375008,59.749992,56.375015,56.999996,2941300,15.068274
1996-08-19,58.125015,58.749996,56.875,58.375008,2748600,15.431767
1996-08-12,57.124992,58.874992,56.500011,58.125015,2608000,15.36568
1996-08-05,58.125015,59.125011,56.875,57.124992,3573100,15.101317
1996-07-29,54.125,58.749996,53.25,57.999992,5532400,15.332629
1996-07-22,57.124992,57.124992,53.499992,54.125,5781800,14.308252
1996-07-15,56.875,58.125015,53.875008,57.375011,7467300,15.167412
1996-07-08,59.375004,60.125008,55.999996,56.875,6541700,15.035231
1996-07-01,62.750011,62.750011,59.375004,59.375004,4565500,15.666094
1996-06-24,62.875008,63.750008,61.875011,62.875008,3947100,16.589571
1996-06-17,61.499996,63.125,60.875015,63.000004,4375100,16.622551
1996-06-10,63.249996,63.374992,60.875015,61.499996,3232000,16.226774
1996-06-03,60.749985,63.750008,59.50,63.249996,5680200,16.688511
1996-05-28,62.499992,63.000004,60.250004,60.749985,3846100,16.028883
1996-05-20,61.250004,63.249996,61.125008,62.499992,4237600,16.490622
1996-05-13,59.50,61.624992,59.50,61.250004,4820700,16.160812
1996-05-06,58.999989,60.250004,57.874996,59.250008,5584800,15.633114
1996-04-29,61.875011,62.125004,58.500004,58.999989,5333300,15.567146
1996-04-22,63.125,63.625011,59.749992,61.875011,8369300,16.325722
1996-04-15,61.375,63.499989,60.499996,63.125,3809500,16.655531
1996-04-08,64.999992,64.999992,60.125008,61.375,7476400,16.193794
1996-04-01,64.249992,65.625008,64.249992,64.999992,3467200,17.120598
1996-03-25,64.875,65.500015,63.875004,63.875004,3936700,16.824282
1996-03-18,69.25,69.25,63.499989,64.875,9504900,17.087675
1996-03-11,65.625008,69.875015,65.625008,69.25,11155000,18.240023
1996-03-04,66.375015,67.749992,64.875,65.625008,4989000,17.285223
1996-02-26,64.999992,66.124992,64.249992,66.00,3813000,17.383991
1996-02-20,64.124992,65.124992,62.499992,64.999992,3842600,17.120598
1996-02-12,62.750011,64.875,62.750011,64.124992,4806800,16.890127
1996-02-05,61.875011,64.00,60.624992,62.750011,8947300,16.527966
1996-01-29,61.125008,64.374985,61.125008,62.000008,4389500,16.33042
1996-01-22,60.000011,61.750015,59.749992,60.749985,5384300,16.001171
1996-01-15,60.000011,60.499996,59.250008,60.000011,3638200,15.803633
1996-01-08,61.750015,62.499992,59.375004,60.000011,3651000,15.803633
1996-01-02,59.125011,62.625015,59.125011,61.624992,6288200,16.231642
1995-12-26,60.749985,61.000011,58.625,58.874992,2552700,15.507309
1995-12-18,60.624992,61.125008,59.250008,60.749985,3330500,15.976913
1995-12-11,61.125008,62.374996,60.125008,61.125008,4740200,16.075542
1995-12-04,61.250004,63.000004,60.749985,60.937496,4022800,16.026228
1995-11-27,62.875008,64.249992,59.749992,61.250004,5801600,16.108416
1995-11-20,59.250008,62.875008,59.125011,62.499992,5043100,16.437155
1995-11-13,59.125011,59.50,56.750004,59.250008,4728000,15.582427
1995-11-06,58.125015,60.375,57.625004,59.375004,3562100,15.615301
1995-10-30,57.124992,58.375008,57.124992,58.250011,2324100,15.319434
1995-10-23,57.250015,58.250011,56.249985,56.999996,3276000,14.990686
1995-10-16,57.500008,57.500008,55.999996,57.250015,3043700,15.05644
1995-10-09,57.124992,57.874996,55.124996,57.500008,2600800,15.122188
1995-10-02,57.375011,57.874996,56.625008,57.250015,1956200,15.032186
1995-09-25,56.999996,59.125011,56.750004,57.375011,2989900,15.065005
1995-09-18,57.500008,58.625,56.750004,56.999996,2963600,14.966537
1995-09-11,54.875004,57.75,54.875004,57.500008,4723400,15.097826
1995-09-05,55.875,55.875,54.499989,54.750008,3914100,14.375755
1995-08-28,56.750004,56.875,55.750004,55.999996,2386900,14.703966
1995-08-21,59.250008,59.624996,55.875,56.750004,4425300,14.900896
1995-08-14,56.500011,60.250004,56.375015,59.250008,5984400,15.557324
1995-08-07,57.874996,58.625,55.999996,56.500011,5450200,14.835256
1995-07-31,57.375011,62.875008,57.375011,57.999992,13709200,15.229107
1995-07-24,54.625011,57.625004,54.625011,57.375011,3249300,15.065005
1995-07-17,54.750008,55.00,50.50,54.625011,4546800,14.342936
1995-07-10,55.374985,55.625008,53.625015,54.750008,4553800,14.375755
1995-07-03,55.500011,56.124989,54.750008,55.374985,3817500,14.539857
1995-06-26,57.874996,57.874996,55.249992,55.500011,4357400,14.548836
1995-06-19,57.500008,59.624996,57.500008,59.50,2829500,15.597397
1995-06-12,57.874996,60.000011,57.250015,57.250015,5411700,15.007584
1995-06-05,55.875,57.874996,55.00,57.375011,2922800,15.040351
1995-05-30,55.374985,56.249985,55.00,55.875,2409300,14.647136
1995-05-22,54.125,55.875,54.125,55.374985,2397200,14.516062
1995-05-15,54.374992,55.625008,53.750011,54.000004,3499600,14.155622
1995-05-08,53.875008,54.875004,52.750015,54.374992,3539700,14.253922
1995-05-01,55.374985,55.374985,53.374996,53.875008,3782900,14.122855
1995-04-24,54.750008,56.625008,54.625011,55.374985,4451000,14.516062
1995-04-17,54.625011,55.00,53.750011,54.750008,2890300,14.352229
1995-04-10,54.875004,55.124996,54.374992,54.625011,1907300,14.319462
1995-04-03,53.750011,55.374985,53.750011,54.875004,2834700,14.384995
1995-03-27,55.500011,55.875,53.374996,53.499992,3810200,14.001331
1995-03-20,55.374985,55.999996,54.750008,55.500011,3207200,14.524751
1995-03-13,55.500011,55.875,54.000004,55.374985,6059100,14.492031
1995-03-06,53.750011,56.249985,53.499992,56.124989,5922500,14.688313
1995-02-27,53.374996,54.374992,52.624992,53.750011,2881400,14.066763
1995-02-21,53.187515,54.249996,52.250004,53.625015,3437100,14.034051
1995-02-13,52.750015,53.875008,52.125008,53.187515,4320800,13.919554
1995-02-06,52.000011,53.25,51.125008,52.750015,3672300,13.805058
1995-01-30,50.250008,52.624992,49.999985,52.000011,6747900,13.608776
1995-01-23,46.999996,50.50,46.124992,50.250008,7859300,13.150786
1995-01-16,46.750004,47.874996,46.124992,47.249989,3910200,12.365661
1995-01-09,46.00,46.875,45.000004,46.625008,3019100,12.202099
1995-01-03,46.00,46.875,45.625011,46.00,3555800,12.038529
1994-12-27,46.374985,46.875,45.625011,46.00,2610300,12.018906
1994-12-19,44.374992,46.875,44.000008,46.374985,4355200,12.116882
1994-12-12,42.624992,44.499989,42.000011,44.374992,4223600,11.594323
1994-12-05,43.499992,43.624989,42.375,42.624992,2309100,11.137082
1994-11-28,43.125004,44.499989,42.749989,43.499992,4236900,11.365703
1994-11-21,42.375,44.249996,42.000011,43.000008,4138100,11.235066
1994-11-14,42.250004,44.000008,41.874985,42.375,4019200,11.071764
1994-11-07,39.375011,43.25,39.124989,42.000011,5237300,10.973787
1994-10-31,39.999989,40.375008,38.75,39.375011,3656600,10.287925
1994-10-24,38.625004,40.125015,38.375011,39.999989,3737200,10.45122
1994-10-17,38.75,39.375011,37.999996,38.625004,4296200,10.091963
1994-10-10,37.875,40.125015,37.750004,38.75,3987600,10.124622
1994-10-03,38.75,39.874992,37.875,37.875,4313000,9.896002
1994-09-26,39.500008,40.375008,38.75,38.75,4042100,10.104902
1994-09-19,41.50,41.749989,39.500008,39.500008,4109800,10.300483
1994-09-12,42.250004,42.624992,40.625,41.50,4974700,10.822024
1994-09-06,41.250008,42.875011,41.250008,42.250004,3970200,11.017605
1994-08-29,42.624992,42.875011,41.000015,41.125011,5779700,10.724237
1994-08-22,42.250004,43.25,41.874985,42.624992,3632500,11.115391
1994-08-15,43.624989,43.750015,42.250004,42.250004,2593100,11.017605
1994-08-08,42.375,44.750011,42.250004,43.624989,2721700,11.376161
1994-08-01,42.375,43.125004,41.749989,42.375,2266800,11.0502
1994-07-25,41.749989,42.875011,40.874989,42.375,2409600,11.0502
1994-07-18,41.749989,42.125008,40.625,41.749989,2822500,10.887215
